k,summ
214782,6495
214788,4280
214801,7403
214809,4176
214813,4650
214815,2037
214821,5566
214830,3880
214835,5291
214841,4212
214843,3960
214853,13170
214856,3120
214865,2130
214867,1520
214868,3730
214869,4668
214871,6255
214873,4130
214891,3750
214900,8580
214901,2691
214908,29232
214909,20240
214926,40458
214931,4554
214933,3600
214934,5709
214944,2196
214950,5028
214952,7447
214954,3648
214964,5589
214965,4656
214977,5220
214978,3776
214993,2560
215004,11628
215012,6787
215017,4320
215029,4296
215032,4334
215035,7072
215037,6545
215038,2712
215043,10647
215045,8816
215048,6747
215050,4500
215062,7189
215065,3910
215068,2520
215081,2634
215084,9639
215095,1600
215099,4617
215107,2960
215119,6400
215125,3213
215126,11880
215133,3997
215134,2286
215145,16853
215157,17628
215158,4272
215161,2892
215166,3688
215168,6912
215174,3400
215176,17060
215181,8333
215187,2416
215206,2358
215217,3780
215218,27750
215225,4420
215231,2880
215233,3470
215254,2790
215256,1800
215273,15637
215277,4190
215278,4303
215283,6462
215284,2387
215299,5902
215302,4225
215309,50010
215315,804
215326,4640
215331,7788
215357,3624
215358,3975
215359,16928
215361,1828
215365,4890
215369,5157
215374,25256
215375,6470
215379,3438
215386,6390
215391,6600
215398,5656
215400,12914
215404,6561
215416,8386
215417,8128
215421,3620
215422,5355
215429,5913
215435,2997
215438,5810
215441,17366
215444,2928
215445,20874
215447,13932
215451,3352
215454,4214
215457,6144
215460,8940
215471,4030
215480,5290
215483,13321
215484,5892
215490,3432
215498,3341
215503,4260
215509,5700
215511,5230
215517,7502
215532,9480
215537,1848
215540,2814
215549,4725
215550,3636
215556,2541
215559,11160
215563,4250
215564,1902
215570,20470
215573,5401
215582,3222
215583,3456
215586,4220
215594,17468
215601,6149
215605,5814
215610,2896
215640,4344
215657,3591
215660,3104
215662,2618
215689,8048
215692,6974
215698,1813
215706,4824
215707,3444
215711,1610
215714,4529
215718,2712
215724,1845
215730,9990
215731,8880
215741,12272
215742,37692
215748,2331
215751,4095
215759,13734
215762,4950
215763,771
215774,5995
215782,6360
215785,7476
215790,2596
215791,19360
215807,20223
215811,2904
215815,28707
215828,3206
215830,6072
215837,3432
215839,10654
215850,4848
215851,16587
215857,4378
215858,5395
215859,3960
215866,4473
215875,6762
215882,3080
215893,3488
215896,6080
215897,6024
215906,2513
215912,2912
215916,21356
215918,38755
215919,3688
215922,7660
215924,12165
215927,2934
215937,5404
215944,7380
215946,3948
215960,6752
215962,1116
215965,6118
215967,2900
215968,4424
215984,1295
215991,7220
215992,1794
215994,18150
216004,4370
216014,6996
216015,6600
216017,5580
216021,5335
216023,46655
216024,9594
216038,5260
216040,14889
216042,5027
216045,15158
216055,6960
216060,4020
216063,3353
216064,6170
216089,3573
216091,4545
216101,5439
216105,25640
216107,6545
216109,2940
216112,7294
216115,10848
216116,3661
216117,2678
216120,3330
216121,6372
216125,3564
216126,2919
216134,4370
216143,7472
216147,1840
216158,7310
216159,3960
216163,5104
216169,15419
216174,2952
216178,4290
216180,3540
216189,7524
216191,3564
216192,9328
216195,9724
216197,4352
216199,3510
216210,8411
216216,4424
216221,2154
216227,8125
216230,8619
216234,768
216253,3064
216257,6615
216259,24440
216260,6678
216262,10815
216266,8722
216271,4940
216278,11662
216286,2485
216294,5409
216306,6600
216310,4844
216311,1876
216318,5170
216319,8406
216324,5764
216336,22792
216339,2144
216341,7018
216356,6280
216360,2368
216362,3312
216364,7137
216367,4360
216374,2475
216376,5870
216382,4544
216388,4761
216398,5136
216402,1701
216410,3024
216416,4968
216430,5005
216432,4920
216440,5950
216448,13800
216449,4015
216458,2000
216464,2040
216466,2115
216468,6132
216471,8554
216473,6144
216475,8560
216477,5346
216479,3580
216482,52650
216488,4543
216493,6853
216503,2628
216504,1360
216514,4998
216515,2420
216516,9469
216518,9334
216519,1242
216520,9810
216522,3650
216535,11084
216538,6902
216557,2880
216561,2800
216577,9590
216595,4790
216596,4356
216611,6648
216615,3684
216617,3688
216621,5291
216624,16511
216632,4482
216636,6165
216639,6237
216642,4450
216644,22266
216654,6980
216663,11102
216664,5907
216665,8370
216671,3780
216686,3857
216692,3342
216697,4979
216712,2020
216715,4887
216717,1860
216719,2151
216721,7270
216725,7755
216731,7596
216733,3227
216749,5850
216751,2191
216757,8140
216763,4120
216767,4039
216771,4665
216780,5564
216781,2793
216786,7104
216791,2512
216795,5697
216799,5432
216805,9255
216809,4571
216814,6228
216818,2704
216825,6480
216827,17190
216828,2496
216830,2288
216834,7956
216842,3976
216846,7700
216847,3445
216850,4144
216851,6384
216853,4032
216868,7460
216869,6180
216871,8722
216875,6266
216887,1100
216889,3180
216892,38250
216898,4952
216901,5720
216905,3926
216913,3584
216918,9810
216925,3346
216927,7808
216929,6534
216934,6190
216935,7205
216941,1560
216942,6708
216943,1490
216947,2730
216948,3472
216953,50370
216955,20900
216965,6032
216971,19162
216973,4848
216976,12544
216981,6944
216983,3528
216991,4950
216996,3996
217015,8596
217019,9276
217020,3101
217023,8218
217026,5472
217030,19650
217033,4224
217038,7695
217042,3553
217052,6050
217059,1317
217061,4050
217062,10149
217072,4920
217078,4740
217080,1218
217082,6940
217088,2268
217103,3951
217104,1300
217106,6128
217108,8580
217111,8330
217125,8370
217127,2979
217129,2680
217152,2673
217166,10010
217175,3430
217177,12474
217181,14718
217184,3577
217195,4494
217202,7210
217208,3745
217223,5776
217228,3366
217235,4427
217237,5640
217251,2874
217264,9142
217268,2136
217271,7020
217285,4176
217289,8320
217290,5408
217291,4338
217295,5888
217297,4807
217298,4375
217301,2616
217304,8550
217305,4239
217309,2260
217314,3388
217316,7704
217319,14745
217324,7007
217329,3444
217330,4627
217333,50054
217337,3798
217348,7020
217349,6192
217356,2060
217364,4383
217368,6413
217371,6160
217374,6480
217375,12936
217381,4446
217383,4059
217386,8145
217391,10432
217392,23430
217393,3330
217394,4160
217396,18144
217402,2380
217412,6272
217417,7111
217424,4770
217432,5152
217437,4870
217438,4743
217449,4092
217457,5900
217462,6453
217480,4062
217481,18525
217501,27328
217509,7755
217511,5256
217513,4000
217521,2723
217529,4642
217530,6096
217535,1884
217544,13088
217546,5885
217555,3952
217559,3190
217560,2100
217562,4242
217563,6314
217564,3936
217567,33025
217570,4635
217571,2202
217576,13456
217579,6280
217582,3888
217586,5020
217589,3996
217604,4896
217605,4185
217607,10038
217613,2610
217624,4088
217626,3472
217631,4716
217635,5670
217645,1224
217652,5952
217663,2100
217664,2085
217674,10038
217703,9529
217705,4986
217720,6272
217735,4690
217736,27025
217737,5838
217743,7168
217744,2370
217750,3290
217753,12555
217769,8655
217773,6981
217776,2529
217785,2615
217788,3616
217793,11832
217796,944
217803,14720
217804,8868
217812,10836
217814,3718
217817,6525
217818,40434
217836,3726
217852,6720
217859,4693
217861,11676
217865,4242
217868,1968
217869,12223
217883,4698
217885,4238
217889,6919
217892,6990
217894,4464
217897,8816
217899,3648
217902,3598
217904,5544
217905,4725
217912,6636
217918,8120
217931,3560
217933,5252
217934,6666
217940,8073
217948,5360
217960,11055
217971,23320
217973,2400
217977,11646
217984,3128
217987,27761
218000,12064
218001,4370
218015,13600
218023,4740
218028,9240
218032,1932
218039,2706
218040,944
218053,3215
218058,3888
218063,6440
218065,11319
218070,4501
218078,2889
218093,3800
218095,5166
218099,2667
218103,5190
218121,5640
218134,4037
218140,3870
218148,6360
218150,4959
218151,8613
218156,8100
218161,1945
218166,3234
218169,17347
218171,6034
218172,3479
218173,3342
218178,6392
218184,5467
218185,5915
218190,4112
218197,13734
218230,3051
218233,4378
218245,7488
218246,3850
218256,6624
218269,5256
218270,5607
218273,2940
218286,3600
218293,5940
218301,9064
218303,3906
218304,4016
218306,16393
218317,6369
218324,2495
218327,4401
218333,1484
218336,7050
218338,9656
218339,4220
218344,7317
218348,8910
218350,5170
218354,10995
218367,4383
218369,2500
218379,7551
218386,16182
218387,12528
218389,5140
218398,7137
218406,6259
218417,6876
218419,4312
218428,7336
218437,6400
218454,2358
218468,1690
218482,3213
218491,2304
218492,2850
218493,2160
218498,5412
218503,3592
218513,3227
218518,6564
218537,6413
218550,2120
218554,8330
218557,4840
218558,2142
218561,7117
218565,5450
218567,5020
218572,4018
218575,1660
218584,11869
218586,4606
218589,8327
218597,17901
218602,7560
218613,2520
218618,3780
218620,5530
218625,4719
218637,297
218640,5408
218645,6888
218646,2583
218648,1113
218657,3816
218658,3696
218659,5688
218662,3432
218680,6948
218681,7890
218691,3760
218695,5239
218697,3996
218700,2385
218703,6784
218708,5052
218719,1316
218720,1859
218722,5360
218728,3789
218731,3444
218733,1705
218737,2710
218740,850
218742,3318
218747,4125
218754,2704
218765,3885
218766,8330
218773,8294
218776,9735
218780,3828
218784,21216
218786,3546
218788,7202
218790,2780
218794,6954
218811,3230
218814,4167
218823,10290
218825,13585
218831,6354
218835,3352
218840,5148
218844,2976
218845,1800
218860,5670
218868,2626
218869,14934
218870,2992
218881,3264
218886,3920
218896,340
218899,2012
218903,3750
218904,4104
218906,4774
218916,3325
218917,3664
218918,7695
218922,1287
218925,5160
218932,10725
218938,6768
218941,6140
218948,5712
218960,7254
218962,4979
218970,3542
218971,3465
218973,3942
218974,3731
218983,4886
218993,5860
218998,7059
219000,1732
219004,20025
219005,3864
219011,3192
219027,9576
219030,2648
219033,2104
219041,8512
219044,10000
219054,11662
219057,5070
219058,1776
219062,13243
219065,2530
219066,4304
219071,2421
219075,4116
219076,7752
219081,2625
219092,2629
219095,25935
219101,970
219104,7644
219109,6952
219114,4275
219119,7810
219122,10881
219127,5760
219133,6372
219135,3470
219153,2142
219154,1809
219170,3003
219176,4680
219189,4509
219190,2025
219194,2200
219197,4320
219198,5382
219202,8140
219204,4328
219206,6034
219209,4340
219212,8250
219219,8645
219220,4494
219226,1727
219239,924
219244,5805
219246,4650
219266,10098
219269,6990
219271,9880
219272,5860
219291,20760
219295,2898
219305,4213
219308,7479
219309,4312
219312,6384
219316,5715
219320,2240
219324,12720
219327,8436
219329,12621
219331,8232
219342,8208
219351,6210
219354,19392
219361,3801
219365,19057
219367,3766
219369,2160
219378,5048
219382,4932
219390,5848
219391,3728
219400,6958
219414,1890
219416,8316
219444,4394
219446,2615
219452,1920
219458,6810
219459,2640
219461,7710
219463,6916
219468,8232
219476,5811
219493,6808
219497,917
219501,6100
219502,15288
219504,5530
219510,4298
219511,5892
219515,7488
219516,5301
219530,5824
219539,3065
219542,5607
219545,5075
219547,10307
219550,12308
219562,6876
219563,8370
219564,4242
219568,2667
219586,5712
219590,4512
219591,1720
219593,3366
219596,1164
219597,3115
219599,3240
219603,6876
219606,1792
219625,4272
219630,21945
219633,14420
219639,9216
219641,6190
219648,3372
219657,2396
219660,5430
219661,4710
219662,2590
219665,2412
219670,4170
219677,2538
219678,6446
219680,5148
219693,9360
219696,7944
219701,4616
219707,4240
219717,3164
219722,5672
219730,5620
219732,7870
219735,2496
219736,5984
219741,7381
219742,31650
219751,6288
219752,3492
219753,5103
219757,4213
219767,1348
219779,3926
219780,3072
219781,1521
219792,2360
219795,11196
219796,3470
219812,5280
219813,4050
219826,7546
219830,3080
219833,7350
219835,4764
219842,3822
219844,3020
219845,7551
219850,2120
219854,5621
219858,2230
219867,10065
219874,5390
219875,1716
219891,17708
219895,9256
219914,5269
219918,24108
219923,2185
219948,3384
219954,1224
219958,2380
219965,22882
219969,3674
219980,5166
219992,2952
219995,20995
219996,6900
220000,4326
220004,8020
220005,3836
220008,6376
220019,6357
220025,3576
220028,5022
220040,6552
220041,2600
220046,5247
220057,3672
220064,5357
220065,1937
220069,8768
220071,4152
220073,2514
220074,1554
220084,3926
220091,2373
220095,4368
220099,8722
220104,6984
220105,4845
220110,8964
220112,3870
220113,9728
220120,4304
220126,6900
220129,11440
220142,6523
220147,11040
220148,5496
220169,2016
220171,11100
220182,5992
220183,8040
220186,4598
220200,7184
220204,8652
220206,6588
220209,4275
220211,5472
220216,1670
220222,3850
220230,2892
220235,11917
220248,10542
220250,5130
220251,3980
220264,2912
220279,3970
220280,3429
220291,7785
220298,4530
220320,3270
220324,2303
220325,1407
220336,4736
220340,1995
220348,10178
220349,26708
220352,2424
220353,6150
220357,7365
220358,8295
220366,2536
220367,8865
220368,14752
220372,7920
220387,38260
220390,4430
220393,3010
220396,4464
220400,69480
220408,1032
220412,7490
220416,4419
220421,3654
220430,4056
220434,3612
220440,3878
220450,4280
220455,4554
220457,5130
220459,3962
220470,4878
220472,5941
220476,5112
220483,4400
220486,6072
220496,4216
220500,3897
220504,4404
220506,10422
220511,3076
220523,11400
220529,2148
220530,1362
220531,6000
220533,2977
220535,3195
220537,2646
220539,6076
220540,7450
220544,2616
220548,5256
220550,2244
220552,6350
220553,5520
220561,5688
220562,6885
220564,5301
220576,4070
220587,11004
220588,8736
220603,5496
220611,46260
220612,8235
220614,5008
220618,5481
220626,4668
220628,11592
220630,945
220638,11580
220639,3894
220648,2178
220655,1480
220657,17024
220680,5598
220696,6721
220697,6567
220701,22151
220704,35100
220721,8320
220723,2796
220727,4498
220731,3325
220736,3944
220739,11074
220741,2217
220742,4832
220745,4628
220749,17787
220752,17689
220756,2618
220757,21690
220758,6165
220759,1698
220763,12220
220769,3784
220771,7524
220774,4655
220777,5530
220780,18306
220781,2332
220783,3696
220786,6138
220789,3619
220794,3080
220800,3276
220815,2504
220820,1890
220834,32407
220838,2863
220857,4224
220862,3146
220866,4095
220867,1725
220872,12207
220873,5688
220877,6341
220880,2982
220883,3553
220893,1944
220896,26120
220902,15928
220903,2650
220910,6256
220920,2060
220925,6350
220944,5317
220952,2580
220954,6384
220957,60160
220966,3836
220968,3552
220969,8556
220971,5316
220972,3584
220975,3576
220981,5040
220982,12792
220989,5280
220990,7530
220997,8175
220998,2240
221000,16588
221009,3468
221010,6750
221011,1397
221016,6340
221020,16932
221021,7381
221024,4543
221037,2992
221041,4529
221055,2058
221060,2814
221061,18139
221062,3696
221066,6112
221067,2934
221074,7062
221079,2052
221081,3952
221089,5880
221091,1336
221094,4598
221105,8072
221109,3400
221111,2151
221122,3017
221134,5082
221135,5194
221147,3402
221148,5700
221153,7447
221161,3339
221167,5300
221168,5680
221169,26488
221172,9792
221176,6292
221177,4631
221186,16974
221190,9336
221200,7332
221201,4344
221205,6622
221211,3885
221216,6706
221219,2904
221220,1504
221224,12660
221225,6864
221227,3660
221230,8360
221242,7644
221244,3488
221249,6540
221255,3014
221259,10245
221265,2800
221268,3159
221275,4578
221276,5864
221288,3586
221290,3310
221291,6480
221293,5100
221300,6672
221309,8880
221310,6318
221314,5214
221316,12236
221318,2580
221320,3264
221322,4424
221326,2880
221332,2776
221334,3840
221336,38514
221342,5283
221343,4464
221346,3600
221354,2619
221359,4455
221369,4128
221379,2646
221383,6813
221385,11674
221397,4048
221401,3306
221404,3600
221424,3112
221425,4816
221426,2068
221430,3750
221443,1580
221445,2772
221451,6900
221462,4290
221464,5427
221480,17840
221481,4424
221483,8528
221485,4191
221490,36250
221492,4602
221493,1852
221497,6776
221500,5526
221502,3530
221509,5436
221525,4020
221526,4936
221528,1768
221529,2300
221533,4830
221534,5376
221536,5520
221549,4832
221550,2032
221566,10766
221571,7748
221579,5160
221580,8635
221585,3036
221588,4856
221595,612
221609,6578
221610,3968
221626,2421
221630,8570
221638,2262
221649,6655
221651,3700
221653,27764
221655,3231
221668,3255
221670,1792
221678,1115
221683,2415
221686,4712
221691,4214
221695,5490
221700,1722
221704,21344
221722,7553
221732,4520
221735,2450
221736,5628
221737,3568
221742,9584
221750,6477
221753,5607
221767,6669
221771,5064
221777,4851
221783,3938
221787,1914
221788,2502
221789,4438
221796,2106
221806,5628
221810,6370
221813,2856
221818,7572
221828,57519
221838,9462
221840,8336
221847,3304
221863,12325
221875,6230
221880,4301
221883,6039
221893,2529
221896,3072
221902,6040
221904,11168
221910,3591
221929,4333
221934,25875
221943,10374
221947,2607
221951,3416
221952,3276
221962,26976
221969,8862
221972,5256
221973,4548
221979,16031
221985,26400
221992,3544
222027,66850
222028,8047
222031,7312
222039,10064
222040,5324
222055,3710
222057,6966
222073,3584
222074,3582
222075,20559
222096,23104
222097,1730
222101,19504
222104,6876
222107,11400
222111,2611
222120,2592
222121,1464
222122,1350
222137,3720
222149,3470
222166,7384
222167,3663
222169,3592
222173,1752
222175,6600
222176,1615
222183,11690
222191,8036
222196,5200
222197,5193
222209,12645
222215,2940
222217,4528
222220,5970
