k,summ
334320,5100
334328,3480
334331,4704
334334,3260
334335,1971
334341,7546
334344,4763
334358,23298
334359,3024
334363,3744
334374,5520
334377,26013
334380,18207
334385,5436
334390,34533
334396,4752
334402,2740
334406,1905
334407,5586
334410,63386
334413,3036
334424,7631
334426,3630
334429,7930
334432,7718
334434,5220
334435,3248
334436,6357
334437,2888
334442,4992
334447,4005
334454,5313
334459,1475
334466,5352
334469,5320
334477,26800
334484,4320
334485,6630
334490,3804
334503,5984
334508,1010
334514,1792
334527,3794
334533,8112
334534,2580
334538,3546
334550,4680
334551,4422
334557,2814
334566,25875
334567,4136
334577,3192
334578,5192
334596,7551
334605,3248
334619,4896
334622,3522
334646,2620
334650,8328
334660,3600
334663,2984
334664,6219
334670,3192
334672,6919
334674,2670
334691,3536
334711,5450
334714,14440
334716,12208
334717,4320
334719,7296
334721,1360
334730,7128
334738,5022
334742,23675
334743,22185
334746,20682
334751,4470
334754,6000
334755,5489
334759,4640
334761,6363
334768,2457
334777,3582
334784,3950
334809,5542
334819,3406
334826,3680
334834,9276
334840,5103
334841,4796
334842,3536
334847,4536
334858,5874
334860,11448
334861,6687
334865,2248
334876,4020
334878,3738
334883,4491
334898,3025
334906,7920
334917,4046
334925,3087
334928,1736
334934,3552
334935,8216
334941,6270
334943,2485
334951,9372
334952,5271
334956,7536
334958,3720
334959,4686
334961,2758
334967,4870
334980,9540
334982,1818
334995,4016
335011,5136
335020,8715
335023,6992
335030,6174
335044,3450
335050,6622
335059,4500
335066,8745
335069,7475
335071,5401
335081,18585
335085,2387
335086,4056
335098,10515
335099,14972
335103,6024
335110,4176
335125,5992
335126,7173
335135,4383
335137,2970
335144,4949
335145,2600
335146,21120
335151,1719
335157,1224
335163,5616
335173,4200
335185,20934
335188,9248
335189,8358
335190,1690
335216,4272
335217,6786
335240,1070
335244,7548
335247,3850
335258,3105
335262,5512
335267,4296
335272,3135
335278,16473
335289,11203
335290,3060
335293,2590
335295,3510
335310,3760
335311,3353
335313,3290
335325,4485
335328,7760
335329,15960
335330,2990
335336,5448
335343,5104
335348,3228
335349,39122
335354,1986
335355,3492
335357,9900
335366,5910
335393,3752
335396,1045
335415,14896
335419,9180
335426,3328
335435,3509
335441,7337
335457,8216
335461,19722
335484,3630
335485,4103
335504,1660
335505,2210
335523,2252
335526,1658
335528,3444
335530,6083
335533,4240
335547,15354
335548,14146
335550,4002
335597,2205
335603,14274
335609,1650
335611,3336
335621,6030
335624,6146
335626,5436
335631,2480
335635,4730
335638,3654
335643,6086
335646,2800
335650,2508
335652,7125
335653,2220
335659,2380
335661,5040
335663,3040
335665,10612
335666,5202
335667,2590
335670,2350
335674,2604
335683,3608
335694,3402
335709,4680
335719,4941
335720,2744
335723,3108
335732,7546
335733,4650
335735,5100
335736,2888
335737,11336
335742,5700
335744,4149
335751,3690
335752,2328
335770,1695
335773,4901
335777,4930
335782,5900
335783,3283
335786,8730
335789,4750
335801,3542
335810,32150
335816,6669
335819,1120
335830,9478
335862,5628
335869,7650
335870,3126
335873,5082
335877,11310
335879,3256
335881,5300
335884,8229
335893,3420
335906,7176
335907,4167
335909,19686
335914,9605
335915,3759
335918,4060
335924,1761
335925,5670
335931,2900
335933,3840
335935,6030
335936,4968
335938,2070
335948,19312
335961,17468
335966,3069
335970,2961
335980,3144
335987,8459
335993,1710
336000,10816
336003,5203
336007,26208
336009,5190
336012,4896
336020,6786
336025,9140
336026,13635
336033,2280
336047,1385
336059,4459
336065,6314
336069,3717
336075,4596
336076,21508
336079,16214
336084,4890
336095,192
336101,4342
336102,3660
336128,12117
336153,2892
336160,8386
336163,4802
336186,5152
336195,4840
336215,3101
336222,9061
336230,21804
336232,7748
336237,4160
336239,3366
336243,12342
336253,5410
336255,2673
336260,3064
336265,22800
336279,3815
336296,3285
336299,2662
336306,3430
336309,4400
336310,4368
336311,1740
336313,7164
336314,2745
336316,4355
336318,2100
336320,6672
336325,5940
336329,2910
336339,3392
336347,7095
336353,3430
336363,1856
336377,1904
336386,20102
336387,8288
336392,14528
336393,5016
336397,4096
336430,3285
336439,4356
336445,2646
336453,1408
336458,5850
336460,1672
336464,9228
336465,7205
336471,9898
336477,1065
336480,9126
336487,3933
336490,2208
336495,3025
336501,3184
336510,8965
336513,4655
336520,3798
336522,6534
336529,5215
336532,9760
336535,6468
336536,2820
336542,3750
336545,7872
336550,2630
336556,6633
336558,4605
336570,5589
336574,17820
336579,7832
336581,12135
336585,9324
336587,13755
336597,17480
336602,24234
336608,912
336610,4572
336628,6904
336635,2830
336637,932
336639,10178
336640,16460
336642,3030
336646,32300
336655,7630
336661,17598
336664,4102
336668,8708
336671,2682
336676,2121
336679,7384
336680,5940
336684,4862
336691,3285
336695,5995
336699,2256
336701,6534
336704,4872
336708,8600
336713,3874
336714,2425
336715,4290
336716,952
336721,35586
336724,4120
336727,890
336728,5412
336732,1776
336736,7032
336741,980
336742,8540
336756,5278
336761,3264
336768,2450
336770,2922
336777,2728
336779,8316
336784,2415
336788,3712
336793,3550
336794,4746
336795,2508
336806,4706
336812,4428
336827,5319
336832,5040
336833,3672
336841,6864
336844,12528
336846,3465
336850,5564
336858,17810
336862,25593
336863,2343
336865,5184
336868,2532
336870,4110
336874,6828
336879,21924
336881,3084
336888,1230
336889,6538
336903,3450
336912,5201
336916,5508
336918,5640
336934,4488
336937,5400
336948,26542
336949,5304
336964,8055
336968,16056
336979,4464
336984,5848
336985,3883
337001,3900
337013,3850
337017,18989
337023,8544
337042,5805
337048,2450
337049,11305
337054,4995
337059,2436
337064,18570
337070,4536
337073,14448
337075,82192
337089,1995
337091,7227
337094,10392
337096,9405
337098,3773
337100,5232
337108,6540
337117,4642
337118,3056
337126,6928
337130,6132
337134,4000
337137,11680
337155,6432
337159,20140
337161,15012
337172,3432
337179,3310
337187,5110
337195,14640
337200,8745
337203,2472
337204,3354
337206,4719
337207,2338
337213,4491
337219,8204
337220,9100
337228,1890
337236,28434
337255,5200
337260,3283
337264,22875
337267,7620
337272,5027
337274,2544
337284,5172
337291,8481
337295,3795
337298,3186
337305,2875
337329,5334
337334,1422
337343,5082
337348,3355
337352,21126
337354,4888
337355,6929
337363,6890
337367,2900
337373,2652
337375,5868
337385,9450
337393,14274
337398,7524
337403,4320
337418,3024
337420,7488
337422,2705
337436,928
337445,7579
337447,3042
337463,6270
337465,8492
337467,3640
337470,3878
337486,5346
337487,7524
337495,19136
337496,3738
337502,3744
337509,3861
337514,3102
337519,26726
337523,5930
337530,3355
337531,5528
337533,2124
337536,5166
337541,4400
337546,4884
337559,5376
337560,4626
337563,7263
337565,6182
337569,4433
337574,2704
337581,8789
337587,4365
337591,3224
337597,5112
337598,5434
337616,8676
337617,18360
337620,5136
337624,3460
337626,6696
337628,4476
337632,3455
337641,7018
337642,7614
337648,2142
337650,4114
337655,7020
337656,6754
337663,6246
337665,6276
337668,3575
337675,10388
337676,7939
337680,12110
337683,6383
337684,36166
337689,3920
337690,6600
337697,5744
337699,1300
337704,2996
337706,2604
337710,5280
337711,8866
337713,24175
337727,7500
337730,2220
337747,7788
337748,8657
337763,5112
337766,1310
337772,5436
337773,3582
337777,5730
337781,22086
337784,5236
337786,3396
337790,1854
337804,6070
337810,4305
337812,6072
337813,4628
337822,2156
337823,6055
337834,4653
337840,6550
337851,8074
337856,1532
337860,6682
337862,2072
337874,2870
337878,37680
337882,5664
337885,8246
337889,4490
337891,3280
337902,3474
337905,4186
337911,4368
337930,1560
337937,4550
337941,4336
337943,7304
337944,9009
337951,5236
337954,6072
337960,4554
337968,6750
337969,7252
337979,5782
337987,4303
337989,5016
337999,1503
338005,8358
338006,10036
338008,2580
338011,4795
338021,10065
338031,5070
338042,6061
338044,2493
338045,8624
338049,2625
338064,4780
338066,8472
338074,6003
338082,8032
338088,2595
338089,2464
338094,3598
338103,3680
338104,6660
338109,4230
338115,3630
338119,2170
338128,4986
338130,2664
338147,5157
338148,6040
338149,1670
338161,5052
338170,8892
338188,6012
338201,3458
338205,6330
338210,21567
338216,2590
338220,3724
338223,8576
338227,1548
338235,4688
338241,5170
338247,6864
338248,2331
338255,3630
338261,5530
338265,6864
338266,8172
338267,4368
338268,4472
338280,11648
338291,3333
338292,16812
338295,6501
338301,3480
338307,4704
338312,5560
338313,2080
338314,5684
338318,4662
338321,4380
338328,4764
338337,1276
338340,3872
338343,5677
338347,1885
338354,5093
338359,4952
338366,2208
338379,2940
338383,3483
338384,8244
338387,4719
338394,2280
338401,1506
338406,7904
338414,7250
338416,7260
338418,49200
338428,3594
338429,5621
338440,6480
338441,11726
338460,5488
338469,3087
338471,1107
338474,4362
338477,8685
338485,5951
338490,14340
338496,3341
338502,7884
338504,1944
338521,3822
338522,20214
338524,5910
338526,4130
338527,5056
338540,39680
338543,3402
338547,4672
338552,1278
338554,9975
338555,7760
338561,4560
338562,8848
338563,7665
338568,5049
338573,5280
338575,4812
338576,11368
338586,2259
338597,4490
338599,4950
338611,5610
338633,10455
338638,5973
338640,3480
338645,4848
338649,6050
338650,4131
338651,2916
338652,8112
338655,8604
338657,15138
338661,5004
338665,5085
338670,2001
338673,4040
338676,2814
338678,6096
338681,3080
338682,2709
338686,15341
338688,6327
338696,1611
338706,3590
338710,2976
338711,10231
338716,8657
338719,3848
338723,6168
338734,5985
338742,1340
338751,7605
338752,1284
338753,8640
338755,5870
338759,4653
338761,3150
338771,6902
338780,5248
338786,8619
338794,4672
338802,8811
338812,5900
338816,6960
338821,3608
338832,2960
338843,9204
338847,6471
338856,18915
338864,1100
338872,3834
338874,3264
338875,5770
338883,3680
338884,9852
338887,25260
338899,1720
338903,2915
338905,11713
338907,4872
338931,7380
338953,51876
338965,13748
338968,24140
338979,10178
338984,2256
338989,5352
338990,3850
338992,3318
338993,2947
339000,2510
339003,4037
339004,3592
339006,4784
339009,1540
339023,6273
339032,6440
339041,14832
339049,6312
339053,4041
339054,4011
339058,1872
339066,7104
339067,2128
339072,5808
339076,2228
339091,4398
339105,5208
339108,1940
339110,4509
339111,5082
339113,3689
339133,6420
339136,5256
339138,7590
339139,3780
339141,2094
339148,19908
339151,17700
339157,5508
339162,2550
339163,19605
339167,12649
339168,4480
339177,3601
339181,1107
339185,22950
339201,4257
339204,22491
339210,2390
339212,3360
339223,1455
339224,3264
339226,5976
339234,6795
339236,9120
339238,2480
339244,4098
339245,2422
339257,11622
339259,3320
339261,4270
339262,3664
339266,4572
339267,2860
339268,2268
339277,3792
339284,11130
339286,7552
339296,2786
339302,3352
339303,3396
339309,1800
339310,3810
339317,6192
339320,4040
339321,5764
339325,3120
339328,7696
339348,1536
339349,5790
339350,7683
339353,5720
339356,7581
339360,6732
339377,15840
339382,9170
339385,3432
339387,17136
339389,7238
339398,2946
339402,3864
339405,4510
339406,3224
339416,19278
339426,7579
339432,2450
339433,5418
339445,8463
339447,5824
339451,9646
339457,4581
339462,2256
339478,2992
339480,6985
339483,4260
339489,4046
339490,3060
339491,5174
339492,3374
339494,6990
339504,6462
339511,5368
339515,5030
339525,4230
339526,5460
339534,4972
339535,8292
339536,4433
339539,3130
339540,3955
339541,3159
339542,10112
339555,6480
339562,1421
339573,7150
339595,3514
339605,7230
339611,3991
339612,2165
339642,3753
339643,6780
339645,10108
339649,8660
339661,6590
339664,992
339665,8784
339670,7224
339672,6182
339678,3840
339680,1890
339683,6864
339696,7308
339706,8910
339714,7605
339715,4728
339719,26568
339729,3360
339750,12480
339751,2772
339753,2190
339771,4068
339779,16560
339793,13699
339802,5076
339806,3897
339816,3033
339826,5454
339832,5016
339836,7397
339837,4932
339840,3070
339846,15120
339848,2485
339852,2964
339859,6695
339863,1972
339869,3060
339875,2290
339884,1480
339887,5940
339891,2115
339900,2508
339902,2394
339903,10356
339906,4411
339907,2490
339913,1392
339937,2088
339942,20144
339943,6696
339946,4926
339950,8099
339962,5642
339964,5027
339969,4944
339979,3834
339981,1712
339982,7632
339987,8184
339997,4092
340007,800
340013,6492
340021,5395
340025,3794
340029,2272
340032,2208
340036,19954
340040,35906
340043,2160
340048,3674
340050,5572
340057,5863
340061,4815
340064,3960
340068,7600
340073,2304
340080,4620
340084,2814
340090,4686
340094,4200
340095,6981
340097,6721
340103,19737
340109,21320
340112,2688
340116,4419
340118,3942
340121,5592
340126,8602
340137,2646
340142,5475
340146,9567
340147,3668
340148,3735
340150,2632
340151,5848
340163,7584
340166,3381
340170,4744
340174,3870
340187,3108
340188,20970
340192,9536
340193,4032
340209,10179
340213,4520
340230,5980
340238,4446
340241,3468
340243,5740
340245,8790
340274,5120
340278,7608
340279,3520
340283,7056
340285,9669
340290,2646
340294,3258
340306,4176
340307,3888
340316,3165
340327,1624
340333,4088
340335,2928
340340,4032
340341,2504
340346,5310
340348,6754
340349,3780
340354,9456
340361,6292
340364,3537
340365,5902
340384,4960
340388,2189
340391,7400
340393,4422
340402,1935
340406,8710
340408,8316
340418,8679
340427,4290
340432,1065
340435,3456
340437,3950
340449,2916
340456,727
340465,7280
340474,4360
340478,23300
340482,5742
340489,3006
340491,2277
340496,3311
340499,3080
340507,5752
340515,2674
340519,4671
340557,4752
340559,5094
340563,2680
340567,6886
340568,1188
340574,3872
340576,5160
340586,7299
340589,8582
340597,4950
340601,5681
340604,4978
340608,23576
340620,3073
340624,8827
340631,8788
340650,3483
340655,2889
340660,4410
340669,20740
340676,4752
340680,2037
340697,3618
340705,3366
340708,5280
340709,6132
340715,11466
340726,6350
340728,6596
340730,6320
340732,6620
340734,2926
340735,4216
340737,8547
340743,10200
340748,15589
340750,6696
340757,18690
340760,6030
340763,1720
340775,7120
340777,35530
340792,4125
340793,2325
340801,7095
340819,6880
340822,7395
340861,57188
340873,5860
340876,1665
340884,3940
340890,3192
340896,3576
340901,5210
340904,9100
340908,26908
340921,5595
340935,3992
340956,3600
340961,2862
340963,4167
340965,3410
340966,4570
340968,6435
340970,4552
340972,12337
340982,9058
340987,4032
340988,6490
340989,6948
340992,1652
340993,7424
340998,7200
340999,5211
341006,5379
341010,2975
341011,5220
341014,3312
341019,12992
341025,8022
341034,4530
341035,7416
341036,4104
341060,25431
341061,2814
341062,8004
341070,4851
341074,8296
341088,6171
341093,6960
341094,14832
341101,5584
341105,10728
341107,2295
341111,1210
341120,1970
341123,5770
341124,4928
341125,7650
341130,2190
341136,6765
341144,5175
341145,2688
341146,3270
341149,3429
341153,6165
341165,6622
341174,7590
341184,7280
341185,4410
341187,4528
341188,2367
341189,4680
341191,3198
341196,3720
341197,2968
341202,40880
341205,9373
341207,27075
341208,9842
341211,4025
341218,4081
341222,6705
341225,10496
341245,5550
341248,1480
341250,3486
341257,2710
341259,4344
341276,8112
341280,4389
341284,18210
341290,4865
341291,6624
341294,2280
341296,3564
341300,3150
341304,21800
341309,3575
341319,6790
341320,6762
341326,3006
341329,10516
341331,4368
341338,2826
341339,23304
341340,7644
341342,8895
341344,7154
341346,35160
341347,3717
341349,5625
341350,5350
341352,4419
341353,3982
341362,9456
341365,3672
341371,6024
341379,27180
341380,3321
341384,3060
341388,2872
341389,17226
341391,5603
341404,6450
341412,13772
341414,3370
341415,30264
341416,3150
341420,4600
341432,2550
341439,6180
341440,10730
341448,10374
341451,3800
341453,6528
341455,3456
341458,4230
341460,6570
341462,19800
341474,1596
341483,6020
341491,5712
341514,3420
341515,7460
341520,5740
341522,8400
341533,6800
341542,4542
341546,1281
341549,3960
341556,8100
341561,4836
341568,6957
341571,4598
341572,70480
341578,8942
341583,3948
341585,3295
341590,18678
341594,5943
341596,2688
341601,6130
341612,4319
341620,10878
341621,5865
341623,3887
341627,8921
341631,4642
341634,8256
341640,11088
341648,3015
341650,4832
341652,3871
341655,6642
341666,5850
341671,9933
341674,25176
341679,6305
341695,1578
341699,24030
341703,5810
341705,3228
341708,7520
341713,5480
341716,4977
341718,6019
341722,7644
341723,3087
341728,4914
341734,6552
341741,6512
341743,3288
341746,5148
341750,4788
341754,2560
341760,2142
341772,7104
341787,4830
341793,5030
341794,3262
341806,5040
341808,1944
341814,1554
341822,4466
341823,5697
341824,3790
341827,7620
341830,7056
341831,18590
341836,4420
341837,4040
341849,3156
341851,41610
341860,2889
341862,2025
341867,4960
341875,1860
341881,6193
341882,6530
341885,6600
341893,8080
341897,3880
341905,2250
341915,3201
341929,4186
341954,1794
341961,3765
341967,21420
341968,5040
341970,3328
341985,4860
341992,12857
341995,2568
341998,9040
342003,2180
342010,12120
342012,4508
342016,3630
